date,year,month,day,day_of_week,day_of_week_num,is_weekend,is_holiday,station_id,station_name,station_lat,station_lng,fuel_type,price_per_litre,demand_litres,seasonal_factor,quarter,week_of_year,month_name
2023-02-26,2023,2,26,Sunday,6,1,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2378.0,105,0.95,1,8,February
2023-02-27,2023,2,27,Monday,0,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,2878.0,816,0.95,1,9,February
2023-02-27,2023,2,27,Monday,0,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,2657.0,596,0.95,1,9,February
2023-02-27,2023,2,27,Monday,0,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2425.0,276,0.95,1,9,February
2023-02-27,2023,2,27,Monday,0,0,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,2813.0,679,0.95,1,9,February
2023-02-27,2023,2,27,Monday,0,0,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,2710.0,558,0.95,1,9,February
2023-02-27,2023,2,27,Monday,0,0,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2385.0,204,0.95,1,9,February
2023-02-27,2023,2,27,Monday,0,0,0,3,FuelGo Temeke,-6.85,39.28,Petrol,3071.0,418,0.95,1,9,February
2023-02-27,2023,2,27,Monday,0,0,0,3,FuelGo Temeke,-6.85,39.28,Diesel,2474.0,429,0.95,1,9,February
2023-02-27,2023,2,27,Monday,0,0,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2507.0,154,0.95,1,9,February
2023-02-27,2023,2,27,Monday,0,0,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,3037.0,436,0.95,1,9,February
2023-02-27,2023,2,27,Monday,0,0,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,2896.0,357,0.95,1,9,February
2023-02-27,2023,2,27,Monday,0,0,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2319.0,157,0.95,1,9,February
2023-02-27,2023,2,27,Monday,0,0,0,5,FuelGo Ilala,-6.81,39.26,Petrol,3026.0,555,0.95,1,9,February
2023-02-27,2023,2,27,Monday,0,0,0,5,FuelGo Ilala,-6.81,39.26,Diesel,2933.0,470,0.95,1,9,February
2023-02-27,2023,2,27,Monday,0,0,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2213.0,242,0.95,1,9,February
2023-02-27,2023,2,27,Monday,0,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3321.0,374,0.95,1,9,February
2023-02-27,2023,2,27,Monday,0,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,2935.0,340,0.95,1,9,February
2023-02-27,2023,2,27,Monday,0,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2347.0,168,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,2806.0,775,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,2634.0,627,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2465.0,290,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,2776.0,675,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,3306.0,430,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2480.0,249,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,3,FuelGo Temeke,-6.85,39.28,Petrol,2562.0,555,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,3,FuelGo Temeke,-6.85,39.28,Diesel,2979.0,417,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2313.0,200,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,2748.0,438,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,2921.0,352,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2496.0,165,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,5,FuelGo Ilala,-6.81,39.26,Petrol,2850.0,704,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,5,FuelGo Ilala,-6.81,39.26,Diesel,3028.0,441,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2391.0,211,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,2934.0,381,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,3115.0,281,0.95,1,9,February
2023-02-28,2023,2,28,Tuesday,1,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2368.0,184,0.95,1,9,February
2023-03-01,2023,3,1,Wednesday,2,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,2944.0,649,0.88,1,9,March
2023-03-01,2023,3,1,Wednesday,2,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,2840.0,576,0.88,1,9,March
2023-03-01,2023,3,1,Wednesday,2,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2530.0,215,0.88,1,9,March
2023-03-01,2023,3,1,Wednesday,2,0,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,3341.0,432,0.88,1,9,March
2023-03-01,2023,3,1,Wednesday,2,0,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,2722.0,487,0.88,1,9,March
2023-03-01,2023,3,1,Wednesday,2,0,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2322.0,239,0.88,1,9,March
2023-03-01,2023,3,1,Wednesday,2,0,0,3,FuelGo Temeke,-6.85,39.28,Petrol,3137.0,369,0.88,1,9,March
2023-03-01,2023,3,1,Wednesday,2,0,0,3,FuelGo Temeke,-6.85,39.28,Diesel,2937.0,319,0.88,1,9,March
2023-03-01,2023,3,1,Wednesday,2,0,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2359.0,187,0.88,1,9,March
2023-03-01,2023,3,1,Wednesday,2,0,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,3331.0,386,0.88,1,9,March
2023-03-01,2023,3,1,Wednesday,2,0,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,2989.0,295,0.88,1,9,March
2023-03-01,2023,3,1,Wednesday,2,0,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2524.0,124,0.88,1,9,March
2023-03-01,2023,3,1,Wednesday,2,0,0,5,FuelGo Ilala,-6.81,39.26,Petrol,2673.0,638,0.88,1,9,March
2023-03-01,2023,3,1,Wednesday,2,0,0,5,FuelGo Ilala,-6.81,39.26,Diesel,2806.0,425,0.88,1,9,March
2023-03-01,2023,3,1,Wednesday,2,0,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2329.0,215,0.88,1,9,March
2023-03-01,2023,3,1,Wednesday,2,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,2915.0,354,0.88,1,9,March
2023-03-01,2023,3,1,Wednesday,2,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,3093.0,311,0.88,1,9,March
2023-03-01,2023,3,1,Wednesday,2,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2546.0,128,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,2719.0,677,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,2873.0,526,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2550.0,206,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,2989.0,570,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,2998.0,381,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2477.0,193,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,3,FuelGo Temeke,-6.85,39.28,Petrol,2834.0,376,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,3,FuelGo Temeke,-6.85,39.28,Diesel,2814.0,406,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2499.0,156,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,2640.0,485,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,3008.0,249,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2620.0,131,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,5,FuelGo Ilala,-6.81,39.26,Petrol,3024.0,516,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,5,FuelGo Ilala,-6.81,39.26,Diesel,2965.0,393,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2453.0,156,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3160.0,374,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,2902.0,282,0.88,1,9,March
2023-03-02,2023,3,2,Thursday,3,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2366.0,130,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,3251.0,554,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,3216.0,373,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2495.0,252,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,3005.0,664,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,3151.0,462,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2263.0,219,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,3,FuelGo Temeke,-6.85,39.28,Petrol,3322.0,374,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,3,FuelGo Temeke,-6.85,39.28,Diesel,2986.0,365,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2492.0,178,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,3063.0,373,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,2747.0,382,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2329.0,142,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,5,FuelGo Ilala,-6.81,39.26,Petrol,3149.0,547,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,5,FuelGo Ilala,-6.81,39.26,Diesel,2940.0,485,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2577.0,190,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3004.0,315,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,2832.0,383,0.88,1,9,March
2023-03-03,2023,3,3,Friday,4,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2449.0,126,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,3011.0,594,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,2776.0,495,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2530.0,206,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,3177.0,389,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,3015.0,391,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2640.0,176,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,3,FuelGo Temeke,-6.85,39.28,Petrol,2359.0,404,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,3,FuelGo Temeke,-6.85,39.28,Diesel,2895.0,315,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2372.0,174,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,3240.0,337,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,2852.0,373,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2297.0,125,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,5,FuelGo Ilala,-6.81,39.26,Petrol,2823.0,462,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,5,FuelGo Ilala,-6.81,39.26,Diesel,2898.0,375,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2544.0,154,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3223.0,318,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,6,FuelGo Sinza,-6.76,39.22,Diesel,3074.0,261,0.88,1,9,March
2023-03-04,2023,3,4,Saturday,5,1,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2572.0,123,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,2742.0,543,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,2957.0,349,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2493.0,174,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,3010.0,378,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,2993.0,307,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2363.0,147,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,3,FuelGo Temeke,-6.85,39.28,Petrol,3353.0,324,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,3,FuelGo Temeke,-6.85,39.28,Diesel,3049.0,259,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2142.0,137,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,3266.0,301,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,2854.0,252,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2335.0,119,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,5,FuelGo Ilala,-6.81,39.26,Petrol,2939.0,358,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,5,FuelGo Ilala,-6.81,39.26,Diesel,2918.0,287,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2243.0,150,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,6,FuelGo Sinza,-6.76,39.22,Petrol,2811.0,260,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,6,FuelGo Sinza,-6.76,39.22,Diesel,2932.0,207,0.88,1,9,March
2023-03-05,2023,3,5,Sunday,6,1,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2607.0,97,0.88,1,9,March
2023-03-06,2023,3,6,Monday,0,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,2788.0,645,0.88,1,10,March
2023-03-06,2023,3,6,Monday,0,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,2984.0,429,0.88,1,10,March
2023-03-06,2023,3,6,Monday,0,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2602.0,247,0.88,1,10,March
2023-03-06,2023,3,6,Monday,0,0,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,3048.0,518,0.88,1,10,March
2023-03-06,2023,3,6,Monday,0,0,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,2886.0,433,0.88,1,10,March
2023-03-06,2023,3,6,Monday,0,0,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2518.0,177,0.88,1,10,March
2023-03-06,2023,3,6,Monday,0,0,0,3,FuelGo Temeke,-6.85,39.28,Petrol,3308.0,388,0.88,1,10,March
2023-03-06,2023,3,6,Monday,0,0,0,3,FuelGo Temeke,-6.85,39.28,Diesel,3056.0,302,0.88,1,10,March
2023-03-06,2023,3,6,Monday,0,0,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2190.0,191,0.88,1,10,March
2023-03-06,2023,3,6,Monday,0,0,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,2905.0,454,0.88,1,10,March
2023-03-06,2023,3,6,Monday,0,0,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,2704.0,310,0.88,1,10,March
2023-03-06,2023,3,6,Monday,0,0,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2501.0,164,0.88,1,10,March
2023-03-06,2023,3,6,Monday,0,0,0,5,FuelGo Ilala,-6.81,39.26,Petrol,3167.0,516,0.88,1,10,March
2023-03-06,2023,3,6,Monday,0,0,0,5,FuelGo Ilala,-6.81,39.26,Diesel,2715.0,457,0.88,1,10,March
2023-03-06,2023,3,6,Monday,0,0,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2267.0,173,0.88,1,10,March
2023-03-06,2023,3,6,Monday,0,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3240.0,306,0.88,1,10,March
2023-03-06,2023,3,6,Monday,0,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,2982.0,295,0.88,1,10,March
2023-03-06,2023,3,6,Monday,0,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2255.0,135,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,2679.0,765,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,2903.0,488,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2257.0,261,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,2823.0,583,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,3137.0,445,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2313.0,242,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,3,FuelGo Temeke,-6.85,39.28,Petrol,3105.0,493,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,3,FuelGo Temeke,-6.85,39.28,Diesel,2785.0,423,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2472.0,172,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,3314.0,393,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,3102.0,319,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2561.0,164,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,5,FuelGo Ilala,-6.81,39.26,Petrol,3123.0,510,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,5,FuelGo Ilala,-6.81,39.26,Diesel,2961.0,410,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2541.0,173,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3131.0,255,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,3052.0,294,0.88,1,10,March
2023-03-07,2023,3,7,Tuesday,1,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2293.0,128,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,2770.0,576,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,3014.0,514,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2452.0,221,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,3140.0,623,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,2970.0,451,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2092.0,287,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,3,FuelGo Temeke,-6.85,39.28,Petrol,2802.0,433,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,3,FuelGo Temeke,-6.85,39.28,Diesel,2717.0,473,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2513.0,164,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,2905.0,392,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,2752.0,336,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2740.0,131,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,5,FuelGo Ilala,-6.81,39.26,Petrol,3197.0,467,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,5,FuelGo Ilala,-6.81,39.26,Diesel,2796.0,433,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2491.0,198,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3072.0,363,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,2647.0,276,0.88,1,10,March
2023-03-08,2023,3,8,Wednesday,2,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2550.0,135,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,3060.0,564,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Diesel,3107.0,469,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Kerosene,2309.0,272,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,2,FuelGo Kinondoni,-6.773,39.214,Petrol,3073.0,632,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,2,FuelGo Kinondoni,-6.773,39.214,Diesel,2718.0,509,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,2,FuelGo Kinondoni,-6.773,39.214,Kerosene,2484.0,204,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,3,FuelGo Temeke,-6.85,39.28,Petrol,2863.0,472,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,3,FuelGo Temeke,-6.85,39.28,Diesel,3217.0,328,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,3,FuelGo Temeke,-6.85,39.28,Kerosene,2483.0,146,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,4,FuelGo Ubungo,-6.77,39.23,Petrol,3034.0,376,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,4,FuelGo Ubungo,-6.77,39.23,Diesel,2677.0,430,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,4,FuelGo Ubungo,-6.77,39.23,Kerosene,2564.0,129,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,5,FuelGo Ilala,-6.81,39.26,Petrol,2680.0,543,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,5,FuelGo Ilala,-6.81,39.26,Diesel,3260.0,328,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,5,FuelGo Ilala,-6.81,39.26,Kerosene,2345.0,204,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,6,FuelGo Sinza,-6.76,39.22,Petrol,3286.0,276,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,6,FuelGo Sinza,-6.76,39.22,Diesel,2844.0,325,0.88,1,10,March
2023-03-09,2023,3,9,Thursday,3,0,0,6,FuelGo Sinza,-6.76,39.22,Kerosene,2669.0,114,0.88,1,10,March
2023-03-10,2023,3,10,Friday,4,0,0,1,FuelGo Kariakoo,-6.783,39.2083,Petrol,2744.0,564,0.88,1,10,March
